Date,Order Id,Order Status,Customer Code,City,State,Product Name,Order quantity,Gross amount,Day,Month,Week,sku,Variant Name,Skin Tones,Category 2,Week Ending Date,Zone
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Color Corrector Concealor Palette,1,175,6,9,36,CR-05-1,Color Corrector Concealor Palette - Corrector,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Ultra HD translucent powder,1,175,6,9,36,TR-201-5-SH,Ultra HD translucent powder-Sweet Honey,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Power Matte Lipcolor,1,140,6,9,36,LG-39-V20,Power Matte Lipcolor-Wine Fantasy,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Blemish free concealor,1,100,6,9,36,CR-01-C3,Blemish free concealor - Yellow Archie,Fair Tone&Medium Tone,Face,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Glimmer Loose pigments,1,125,6,9,36,PE-01-11,Glimmer Loose pigments-Metropolis,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Prime It Up,1,240,6,9,36,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Glimmer Loose pigments,1,125,6,9,36,PE-01-1,Glimmer Loose pigments-Golden Crown,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Insta Ready Highlighter,1,220,6,9,36,IRH-3-L,Insta Ready Highlighter-Luminous,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Voluminous Lash Mascara,1,210,6,9,36,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Power Matte Lipcolor,1,140,6,9,36,LG-39-V9,Power Matte Lipcolor-Dark Chocolate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-9,Mini Power Matte Lipcolour-Sunset Red,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0408,DELIVERED,cust_code-1249,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-6,Mini Power Matte Lipcolour-Angel Red,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0409,DELIVERED,cust_code-1218,Navi Mumbai,Maharashtra,Prime It Up,1,240,6,9,36,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0409,DELIVERED,cust_code-1218,Navi Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0409,DELIVERED,cust_code-1218,Navi Mumbai,Maharashtra,Color Corrector Concealor Palette,1,175,6,9,36,CR-05-2,Color Corrector Concealor Palette - Concealer,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0409,DELIVERED,cust_code-1218,Navi Mumbai,Maharashtra,Second Skin Drop foundation,1,160,6,9,36,FD-28-03,Second Skin Drop foundation-Sun Beige,Fair Tone&Medium Tone,Face,06-09-2020,West
06-09-2020,ORD-0409,DELIVERED,cust_code-1218,Navi Mumbai,Maharashtra,Ultra HD translucent powder,1,175,6,9,36,TR-201-5-SH,Ultra HD translucent powder-Sweet Honey,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0409,DELIVERED,cust_code-1218,Navi Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-22,Mini Power Matte Lipcolour-Autum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0409,DELIVERED,cust_code-1218,Navi Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0412,DELIVERED,cust_code-1262,Bankura,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0412,DELIVERED,cust_code-1262,Bankura,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0413,DELIVERED,cust_code-1263,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0413,DELIVERED,cust_code-1263,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-9,Mini Power Matte Lipcolour-Sunset Red,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0413,DELIVERED,cust_code-1263,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0413,DELIVERED,cust_code-1263,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0413,DELIVERED,cust_code-1263,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0413,DELIVERED,cust_code-1263,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-23,Mini Power Matte Lipcolour-Glam,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0414,DELIVERED,cust_code-339,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-23,Mini Power Matte Lipcolour-Glam,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0415,DELIVERED,cust_code-1267,Bangalore,Karnataka,Extra Volume Supreme Mascara,1,125,6,9,36,MAS-20,Extra Volume Supreme Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,South
06-09-2020,ORD-0415,DELIVERED,cust_code-1267,Bangalore,Karnataka,5 Toxic Free Nail Lacquer,1,60,6,9,36,DH-127-333,5 Toxic Free Nail Lacquer-Coral 333,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,South
06-09-2020,ORD-0415,DELIVERED,cust_code-1267,Bangalore,Karnataka,Second Skin Drop foundation,1,160,6,9,36,FD-28-03,Second Skin Drop foundation-Sun Beige,Fair Tone&Medium Tone,Face,06-09-2020,South
06-09-2020,ORD-0415,DELIVERED,cust_code-1267,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-22,Mini Power Matte Lipcolour-Autum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0415,DELIVERED,cust_code-1267,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0415,DELIVERED,cust_code-1267,Bangalore,Karnataka,Voluminous Lash Mascara,1,210,6,9,36,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,South
06-09-2020,ORD-0415,DELIVERED,cust_code-1267,Bangalore,Karnataka,Power Matte Lipcolor,1,140,6,9,36,LG-39-V24,Power Matte Lipcolor-Deep Rust,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0415,DELIVERED,cust_code-1267,Bangalore,Karnataka,DIP & Go,1,70,6,9,36,DIP-GO-3,DIP & Go-Strawberry,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,South
06-09-2020,ORD-0416,DELIVERED,cust_code-1246,Tiruvannamalai,Tamil Nadu,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0416,DELIVERED,cust_code-1246,Tiruvannamalai,Tamil Nadu,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0416,DELIVERED,cust_code-1246,Tiruvannamalai,Tamil Nadu,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0416,DELIVERED,cust_code-1246,Tiruvannamalai,Tamil Nadu,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0416,DELIVERED,cust_code-1246,Tiruvannamalai,Tamil Nadu,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0416,DELIVERED,cust_code-1246,Tiruvannamalai,Tamil Nadu,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-12,Mini Power Matte Lipcolour-Red Room,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0416,DELIVERED,cust_code-1246,Tiruvannamalai,Tamil Nadu,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0417,DELIVERED,cust_code-1269,Ranchi,Jharkhand,Glimmer Loose pigments,1,125,6,9,36,PE-01-5,Glimmer Loose pigments-Gemstone,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,East
06-09-2020,ORD-0417,DELIVERED,cust_code-1269,Ranchi,Jharkhand,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0417,DELIVERED,cust_code-1269,Ranchi,Jharkhand,Power Matte Lipcolor,1,140,6,9,36,LG-39-V7,Power Matte Lipcolor-Rose Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0417,DELIVERED,cust_code-1269,Ranchi,Jharkhand,Prime It Up,1,240,6,9,36,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,East
06-09-2020,ORD-0417,DELIVERED,cust_code-1269,Ranchi,Jharkhand,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0417,DELIVERED,cust_code-1269,Ranchi,Jharkhand,Studio Nail Polish,1,80,6,9,36,DH-127 Studio-947,Studio Nail Polish-Shimmer Maroon 947,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,East
06-09-2020,ORD-0417,DELIVERED,cust_code-1269,Ranchi,Jharkhand,5 Toxic Free Nail Lacquer,1,60,6,9,36,DH-127-50,5 Toxic Free Nail Lacquer-Pink 50,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,East
06-09-2020,ORD-0419,SHIPPED,cust_code-1271,South Sikkim,Sikkim,Extra Volume Supreme Mascara,1,125,6,9,36,MAS-20,Extra Volume Supreme Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,East
06-09-2020,ORD-0420,DELIVERED,cust_code-202,Durgapur,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-12,Mini Power Matte Lipcolour-Red Room,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0420,DELIVERED,cust_code-202,Durgapur,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0420,DELIVERED,cust_code-202,Durgapur,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0420,DELIVERED,cust_code-202,Durgapur,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0420,DELIVERED,cust_code-202,Durgapur,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0420,DELIVERED,cust_code-202,Durgapur,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0420,DELIVERED,cust_code-202,Durgapur,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0421,DELIVERED,cust_code-1278,Pune,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-6,Mini Power Matte Lipcolour-Angel Red,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0421,DELIVERED,cust_code-1278,Pune,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0422,DELIVERED,cust_code-1197,Hyderabad,Telangana,Extra Volume Supreme Mascara,1,125,6,9,36,MAS-20,Extra Volume Supreme Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,South
06-09-2020,ORD-0422,DELIVERED,cust_code-1197,Hyderabad,Telangana,2 in 1 Matte + Gloss Lipcolour,1,270,6,9,36,LG-36-7,2 in 1 Matte + Gloss Lipcolour - Many More,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0422,DELIVERED,cust_code-1197,Hyderabad,Telangana,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0422,DELIVERED,cust_code-1197,Hyderabad,Telangana,Always On Matte Lipstick,1,80,6,9,36,L-21-A7,Always On Matte Lipstick-Red Carpet,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0423,SHIPPED,cust_code-1281,Kolkata,West Bengal,Insight Glitter Purse,1,800,6,9,36,Pouch-01,Insight Glitter Purse,Fair Tone&Medium Tone&Dusky Tone,-,06-09-2020,East
06-09-2020,ORD-0423,SHIPPED,cust_code-1281,Kolkata,West Bengal,Quick Nail Wipes - 40,1,40,6,9,36,NWIPES-40-1,Quick Nail Wipes - 40 - Lavender,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,East
06-09-2020,ORD-0423,SHIPPED,cust_code-1281,Kolkata,West Bengal,2 in 1 Matte + Gloss Lipcolour,1,270,6,9,36,LG-36-7,2 in 1 Matte + Gloss Lipcolour - Many More,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0424,DELIVERED,cust_code-1270,Bangalore,Karnataka,Wing It Eyeliner,1,70,6,9,36,EL-233-10,Wing It Eyeliner-Smokey,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,South
06-09-2020,ORD-0424,DELIVERED,cust_code-1270,Bangalore,Karnataka,Stay Matte Foundation,1,210,6,9,36,Stay Matte FD-06,Stay Matte Foundation - Soft Tan,Dusky Tone,Face,06-09-2020,South
06-09-2020,ORD-0424,DELIVERED,cust_code-1270,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0424,DELIVERED,cust_code-1270,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0425,DELIVERED,cust_code-1282,Kachchh,Gujarat,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0425,DELIVERED,cust_code-1282,Kachchh,Gujarat,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0425,DELIVERED,cust_code-1282,Kachchh,Gujarat,Insta Ready Highlighter,1,220,6,9,36,IRH-1-GG,Insta Ready Highlighter-Golden Glow,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0425,DELIVERED,cust_code-1282,Kachchh,Gujarat,Second Skin Drop foundation,1,160,6,9,36,FD-28-03,Second Skin Drop foundation-Sun Beige,Fair Tone&Medium Tone,Face,06-09-2020,West
06-09-2020,ORD-0425,DELIVERED,cust_code-1282,Kachchh,Gujarat,Intense Penliner,1,210,6,9,36,Eyepen,Intense Penliner,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,West
06-09-2020,ORD-0425,DELIVERED,cust_code-1282,Kachchh,Gujarat,Skin Perfect Compact Powder,1,125,6,9,36,C-33-1,Skin Perfect Compact Powder-Natural Beige,Fair Tone&Medium Tone,Face,06-09-2020,West
06-09-2020,ORD-0425,DELIVERED,cust_code-1282,Kachchh,Gujarat,5 Toxic Free Nail Lacquer,1,60,6,9,36,DH-127-158,5 Toxic Free Nail Lacquer-Black 158,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,West
06-09-2020,ORD-0426,DELIVERED,cust_code-1289,Ghaziabad,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-12,Mini Power Matte Lipcolour-Red Room,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0426,DELIVERED,cust_code-1289,Ghaziabad,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-23,Mini Power Matte Lipcolour-Glam,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0426,DELIVERED,cust_code-1289,Ghaziabad,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-6,Mini Power Matte Lipcolour-Angel Red,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0427,DELIVERED,cust_code-1290,Jhansi,Uttar Pradesh,Colour Rich Lipstick,1,120,6,9,36,L-23-04,Colour Rich Lipstick-Never Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0428,DELIVERED,cust_code-1291,Kolkata,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0428,DELIVERED,cust_code-1291,Kolkata,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0428,DELIVERED,cust_code-1291,Kolkata,West Bengal,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
07-09-2020,ORD-0429,DELIVERED,cust_code-1155,Lucknow,Uttar Pradesh,Extra Volume Supreme Mascara,1,125,7,9,37,MAS-20,Extra Volume Supreme Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,13-09-2020,North
07-09-2020,ORD-0429,DELIVERED,cust_code-1155,Lucknow,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,7,9,37,LG-40-6,Mini Power Matte Lipcolour-Angel Red,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,North
07-09-2020,ORD-0429,DELIVERED,cust_code-1155,Lucknow,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,7,9,37,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,North
07-09-2020,ORD-0429,DELIVERED,cust_code-1155,Lucknow,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,7,9,37,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,North
07-09-2020,ORD-0430,DELIVERED,cust_code-1297,Indore,Madhya Pradesh,Stay Matte Foundation,1,210,7,9,37,Stay Matte FD-05,Stay Matte Foundation - Classic Ivory,Medium Tone,Face,13-09-2020,West
07-09-2020,ORD-0430,DELIVERED,cust_code-1297,Indore,Madhya Pradesh,Liquid Illuminator,1,300,7,9,37,Illuminator-1,Liquid Illuminator-Gold,Fair Tone&Medium Tone&Dusky Tone,Face,13-09-2020,West
07-09-2020,ORD-0430,DELIVERED,cust_code-1297,Indore,Madhya Pradesh,Blemish free concealor,1,100,7,9,37,CR-01-C1,Blemish free concealor - Fresh Ivory,Fair Tone,Face,13-09-2020,West
07-09-2020,ORD-0430,DELIVERED,cust_code-1297,Indore,Madhya Pradesh,Mini Power Matte Lipcolour,1,75,7,9,37,LG-40-23,Mini Power Matte Lipcolour-Glam,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,West
07-09-2020,ORD-0430,DELIVERED,cust_code-1297,Indore,Madhya Pradesh,Prime It Up,1,240,7,9,37,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,13-09-2020,West
07-09-2020,ORD-0431,DELIVERED,cust_code-1300,Bhopal,Madhya Pradesh,Stay Matte Foundation,1,210,7,9,37,Stay Matte FD-04,Stay Matte Foundation - Nude Beige,Medium Tone,Face,13-09-2020,West
07-09-2020,ORD-0431,DELIVERED,cust_code-1300,Bhopal,Madhya Pradesh,Blemish free concealor,1,100,7,9,37,CR-01-C4,Blemish free concealor - Warm Beige,Medium Tone&Dusky Tone,Face,13-09-2020,West
07-09-2020,ORD-0431,DELIVERED,cust_code-1300,Bhopal,Madhya Pradesh,Second Skin Drop foundation,1,160,7,9,37,FD-28-03,Second Skin Drop foundation-Sun Beige,Fair Tone&Medium Tone,Face,13-09-2020,West
07-09-2020,ORD-0432,DELIVERED,cust_code-1303,Kanpur Nagar,Uttar Pradesh,Second Skin Drop foundation,1,160,7,9,37,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,13-09-2020,North
07-09-2020,ORD-0432,DELIVERED,cust_code-1303,Kanpur Nagar,Uttar Pradesh,Voluminous Lash Mascara,1,210,7,9,37,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,13-09-2020,North
07-09-2020,ORD-0432,DELIVERED,cust_code-1303,Kanpur Nagar,Uttar Pradesh,Intense Penliner,1,210,7,9,37,Eyepen,Intense Penliner,Fair Tone&Medium Tone&Dusky Tone,Eyes,13-09-2020,North
07-09-2020,ORD-0432,DELIVERED,cust_code-1303,Kanpur Nagar,Uttar Pradesh,Prime It Up,1,240,7,9,37,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,13-09-2020,North
07-09-2020,ORD-0432,DELIVERED,cust_code-1303,Kanpur Nagar,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,7,9,37,LG-40-23,Mini Power Matte Lipcolour-Glam,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,North
07-09-2020,ORD-0433,DELIVERED,cust_code-1269,Ranchi,Jharkhand,Color Corrector Concealor Palette,1,175,7,9,37,CR-05-1,Color Corrector Concealor Palette - Corrector,Fair Tone&Medium Tone&Dusky Tone,Face,13-09-2020,East
07-09-2020,ORD-0434,DELIVERED,cust_code-793,Gangtok,Sikkim,Mini Power Matte Lipcolour,1,75,7,9,37,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,East
07-09-2020,ORD-0434,DELIVERED,cust_code-793,Gangtok,Sikkim,Mini Power Matte Lipcolour,1,75,7,9,37,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,East
07-09-2020,ORD-0435,SHIPPED,cust_code-1189,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,7,9,37,LG-40-2,Mini Power Matte Lipcolour-Red Alert,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,North
07-09-2020,ORD-0435,SHIPPED,cust_code-1189,New Delhi,Delhi,Power Matte Lipcolor,1,140,7,9,37,LG-39-V9,Power Matte Lipcolor-Dark Chocolate,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,North
07-09-2020,ORD-0435,SHIPPED,cust_code-1189,New Delhi,Delhi,Power Matte Lipcolor,1,140,7,9,37,LG-39-V2,Power Matte Lipcolor-Bling Pink,Fair Tone&Medium Tone&Dusky Tone,Lips,13-09-2020,North
